Harusnya genset berfungsi untuk jalur MRT setidaknya sampai kereta berhenti di stasiun berikutnya.. evakuasi dlm tunnel dan di atas jalan lintas layang sangat berbahaya jika kereta terhenti di antara stasiun..!!;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Hanya untuk evakuasi tp tidak untuk kelangsungan operasi.. adalah sangat berbahaya mengevakuasi di jalur lorong MRT .. rencana prosedur darurat yg kurang memadai.;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Bahaya ini kalau MRT tidak ada genset;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Fasilitas mrt masih kurang tempat duduk di seluruh stasiun mrt;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Petunjuk lebih banyak.... Ada eskalator turun nya juga untuk lansia yang susah jalan antri naik lift nya.. ;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Pls diperhatikan untuk gate di dukuh atas. Kartu sy di tgl 12 gak berhasil kedebet akhirnya kartu hari ini gak bisa digunakan dan harus bayar di loket. Padahal kalo gak berhasil ke debet, pintu gate gak kebuka dong. Ini udh kejadian 2x kaya gini. Tolong diperhatikan. Thx;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Halo, MRT Jakarta. Musholla di Stasiun MRT Bendungan Hilir terlalu kecil jadi shaf untuk solat gak banyak, kasian orang2 yang mau solat jadi ketunda karena gak dapat shaf untuk solat dan tempat wudhu cuma ada 2 keran. Mohon diperbesar ya.;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Min masukan 1. akses untuk disabilitas masih kurang informasi dimana arah lift 2.Tidak ada peta lengkap di dalam MRT 3.Ketika pintu mau menutup tidak ada tanda-tanda atau bunyi2 yang dapat membuat orang aware.;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
coba, @mrtjakarta y kali minum mineral water di stasiun dilarang? n harus top out dl, coba di tinjau ulang. kasihan anak saya kadang ngerengek minta minum. perasaan, di dubai aja gk lebay gn deh;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Tolong sistem ticketingnya dibenahi. Masa Buat refund tiket single trip aja butuh waktu setengah jam buat ngantri?;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Kurang ada unsur visual yg melarang. Tambahkan simbol larang/forbidden misalnya;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Demi menjaga kebersihan di stasiun mrt tolong banyakin tempat sampah. Udh tempat segede itu tempat sampahnya masa hampir gak ada sama sekali. Pintu masuk stasiun aja gk ada tmpt sampah;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Entah kenapa ya min, pelayanan loket MRT dan Commuter Line itu berbeda jauh dari segi kecepatannya, loket MRT butuh 3x dari waktu transaksi di loket Commuter. Kalau aku sih ngeliat bukan dari SDMnya ya, tapi lebih ke SOP nya yang ribet dan sistem komputer baik soft/hardwarenya yang kurang efisien.;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Tiket Multi Tripnya kapan dong ? Lama nih. Pegel juga hrs isi ulang tiap kali jalan, mesin kadang antri apalagi loket. Kecepatan baca mesin lebih cepat pake kartu MRT drpd kartu bank. Kartu bank kadang kebacanya butuh wkt. Nunggu Multi Trip Cardnya nih…;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Selalu susah mau beli single trip, rame sekali dan petugasnya lambat banget handel per customer;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Hello MRTJKT, sekedar saran.. untul lift di stasiun Dukuh atas sudah kurang nyaman.. Karena banyak pengguna yang kurang peduli pada pengguna prioritas..;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Saran min buat lift prioritas kalo bisa di kasih petugas biar sesuai peruntukannya min ?? soalnya kemaren naik mrt sama nenek pakai kursi roda yg antri lift prioritas kebanyakan anak remaja yang masih pada sehat dan bugar badannya sementara nenek saya dikursi roda ga di kasih masuk duluan, tapi untuk fasilitas yg lain sih oke banget buat pengguna kursi roda... @mrtjkt;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Tolong informasikan dong masuk ke toilet itu gmn kalau yang sudah terlanjur tap out dan tolong dikasih info kalo memang berbayar tuh toilet;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Min, boleh kasih masukan? Klo boleh di setiap stasiun ada mesin atm dan mesin cek saldo uang elektronik ya, min. Untuk mempermudah pengisian uang elektronik. Kr kemarin saya di stasiun blok m cari atm bni untuk topup tapcash gak ada, kata petugasnya ada bni di arah blok m square. Pas kesana ternyata gak bisa isi ulang atm nya, gak tau kenapa. ??;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Min tadi saya sekitar jam 10.40 naik mrt dari bendungan hilir ke haji nawi, di rangkaian 6 nya agak bau pesing min. Itu dari pembersih lantai apa gimana ya min? Kalo emg pembersih lantai mohon diganti aroma lain dong ??;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Ya gimna sih MRT, petugas2mu saja tidak jadi contoh teladan buat pengguna loyal MRT, nyaris tiap hati petugas2nya senderan di pintu kereta;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Tolong pihak @mrtjkt sediakan tempat duduk sebanyak-banyaknya dan tempat sampah sebanyak-banyaknya di setiap stasiun MRT Jakarta. Terimakasih;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
bapak ibu admin tolong di sampaikan ke pihak terkait, setelah pembangunan stasiun MRT dan rel layang ,akses jalanan dr stasiun blok A sampai perempatan lampu merah fatmawati (dan sebaliknya) banyak sekali penutupan gorong-gorong yg tidak sempurna yg tidak rata dgn jalanan nya alias njeblos, dan ada bbrp tempat cukup dalam, hal tersebut sgt menbahayakan pemakai kendaraan apalagi di malam hari, karena menyangkut keselamatan bersama tolong segera sampaikan, terima kasih yaa??;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Pls diperhatikan untuk gate di dukuh atas. Kartu sy di tgl 12 gak berhasil kedebet akhirnya kartu hari ini gak bisa digunakan dan harus bayar di loket. Padahal kalo gak berhasil ke debet, pintu gate gak kebuka dong. Ini udh kejadian 2x kaya gini. Tolong diperhatikan. Thx;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
tolong disediain fasilitas buat isi ulang e-money/kartu bank lainnya dong. Biar ga antri kalau isi ulang;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
mau tanya AC nya kenapa bau Pesing kaya di WC yah sudah berapa kali;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Min usul nih, kalo bisa petugas kebersihannya di bekali juga sarung tangan karet biar lebih higienis ??;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Susah banget cari tempat sampah di stasiun mrt ??;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Kok skrng MRT telat terus ya? Jadwal keberangkatannya makin molor.  ?? .Seharusnya jadwalnya tiap brp menit?;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Pak, mohon perbaikan pd kebersihan sirkulasi udara di MRT, ketika masuk gerbong langsung tercium aroma tidak sedap. Memang kalau sdh bbrp saat di dlm, sudah tdk tercium lg. Sampai2 org depan saya menyeletuk bau kambing. Dan hal ini tdk hanya sekali terjadi. Saya naik dr bundaran HI dan dukuh atas skitar jam 20an. Mohon dicek pak;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Pak, mohon dibantu sistem tap-out agar lebih lancar, karena tadi sempat anri lama dan agak panjang di exit stasiun dukuh. Terima kasih sebelumnya.;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Disini video ini petugas tiket ramah2 ya, 180 derajat pas saya kesana, tidak ada senyum, judes kyk blm di gaji seabad ??;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Min sejak kapan toilet di MRT berbayar? Aku pernah minggu lalu cari2 toilet setelah naik mrt dan tap keluar, ternyata toiletnya ada di dalam, akhirnya ijin sm petugas utk masuk toilet (saat itu ga dimintain uang, hanya simpan KTP aja). Eh tadi aku malah disuruh bayar 3rb, dan gada bukti bayar berupa kertas atau apa gt. karna kebelet dan buru2 jadi yaudalaya. Kejadian di stasiun MRT Benhil. Klo emg bener, knp gada tulisan formal atau pengumuman lebih lanjut soal itu min?;Instagram;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
D mohon pak.apabila sudah beroperasi,tolong d tulis d pembatasnya,agar memisahkan antara jalur pintu masuk & jalur pintu keluarnya pak,agar lebih tertib.& Nyaman.;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Ah lambat ini mah MRT nya..  Payah..  Lebih cepet Jumat ke Senin..  Coba bandingka sendiri.. ????;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Kereta cepat tapi desain tidak aerodinamik. Kepala kereta apinya datar. Harusnya meruncing untuk memecah tekanan angin. Lihatlah desain kereta listrik supersonik jepang.;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Saya pake e-money gag ada struk nya.;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Transportasi Publik Jakarta? Saya pikir belum. Karena tidak semua warga Jakarta belum memerlukan MRT, misalkan warga yang tinggal di Cengkareng mau ke daerah Pondok kelapa Jaktim, mana bisa naik MRT, belum menjangkau semua Jakarta.;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Peron disediakan tempat sampah. Dan petugas harus rajin angkut sampah;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Baiknnya tanpa masinis yang hanya menggunakan operator central dan bisa mengurangi beban operasional mrt.;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Toilet di stasiun fatmawati dikit bgt... Buat cuci tgn aja cuma setetes duatetes. Mhn diperhatikan lagi utk sanitasinya;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Hai MRT, coba lebih diurus dan diseriusin lagi tempat naik turun penumpang dari motor dan mobil (lebak bulus) dijam sibuk. Krn yg naik mrtmu kebanyakan dari orang2 itu. Tentu saja semua orang itu tidak mau jalan jauh2, maunya nurunin dan menaikkan tempat terdekat. Kalau tempat nurunin dan naikkin di pointsquare ya mana mau orang. Coba diseriusin lg tempat droppointnya. Terima kasih;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Tambahan, bangunan2 sekitar MRT itu harusnya di suruh mundur, dan di buat sejajar pertokoannya, biar rapi seperti di LN2, di tambah trotoar spt trotoar sudirman, trotoar Fatmawati masih jelek…;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Tolong bersihin itu samping eskalator, banyak kotor kaya bercak2 air kotor gitu.;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Tolong di kasih nomor pengaduan ke satpol PP di pasang di papan informasi biar masyarakat yg menemukan pelanggaran agara segera menghubungi satpol PP, atau polisi.;Facebook;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
"Halo BISA GAK SIH? Kalau bikin announcement itu yg simpel2 aja gitu, gak usah bertele2 pakai kalimat ""Kami Himbau"" melulu tiap stasiun? Kayanya makin banyak aja pengumuman begitu, BERISIK TAU GAK!! Bikin pengen tutup kuping pake headset.";Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Min mohon perbaikannya di stasiun mrt cipete Udah berhari2;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
@mrtjakarta pagi, tolong di benerin yaa, dukuh atas BNI arah... Thx;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Halo @mrtjakarta mohon penjelasannya!  Emoney saya dianggap tdk tap keluar dr st istora tgl 27 sep, pdhl saya tap di gate dan bs keluar dr stasiun. Trs dikenakan cas 14rb.  Ini bukan kesalahan saya, tp sistem gate mrt, harusnya saya tdk disuruh bayar.  Thx.;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Emg mesin tap mrt jakarta bapuk bgt, udahlah bacanya lama, bikin ngantri sering error pula ??;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
@mrtjakarta station setia budi astra AC mati dan panas infonya dari jam 14.00 sampai sekarang belum ada perubahan;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Barusan di stasiun @mrtjakarta Bundaran HI ada X-ray scanning terus gunting w diambil. Katanya gunting ga boleh masuk ke MRT. Trus w mikir ... gimana nasib orang commuting buat kerja yang mesti bawa gunting tiap hari? Apa MRT buat yang kerjanya bawa laptop dan buku doang?;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Hallo @mrtjakarta sekedar masukan untuk petugas gate masuk jgn asal main buka resleting tas orang yaa..harusnya mereka minta permisi or at least biar penumpang yg buka sendiri di depan petugas.When I travel overseas, petugas di public area sll bilang please open before do that;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif
Ini perasaan saya aja atau emang stasiun MRT Setia Budi AC nya g Nyala? @mrtjakarta;Twitter;Negatif;Negatif;Negatif;Negatif;0;4;Negatif

